FECHA,HORA,MINUTOS,N  ABEJAS/ VISITA,N MOSCAS / VISITA,TEMPERATURA,ESPECIE,,,,
7/11/2020,18,11,1,0,42,ABEJA,,,,
7/11/2020,18,12,1,0,42,ABEJA,,,,
7/11/2020,18,12,1,0,42,ABEJA,,,,
7/11/2020,18,13,1,0,42,ABEJA,,,,
7/11/2020,18,13,1,0,42,ABEJA,,,,
7/11/2020,18,14,1,0,42,ABEJA,,,,
7/11/2020,18,14,1,0,42,ABEJA,,,,
7/11/2020,18,15,1,0,42,ABEJA,,,,
7/11/2020,18,15,1,0,42,ABEJA,,,,
7/11/2020,18,16,1,0,42,ABEJA,,,,
7/11/2020,18,18,1,0,42,ABEJA,,,,
7/11/2020,18,19,1,0,42,ABEJA,,,,
7/11/2020,18,19,1,0,42,ABEJA,,,,
7/11/2020,18,20,2,0,42,ABEJA,,,,
7/11/2020,18,20,2,0,42,ABEJA,,,,
7/11/2020,18,21,1,0,42,ABEJA,,,,
7/11/2020,18,21,1,0,42,ABEJA,,,,
7/11/2020,18,22,1,0,42,ABEJA,,,,
7/11/2020,18,27,1,0,42,ABEJA,,,,
7/11/2020,18,28,1,0,42,ABEJA,,,,
7/11/2020,18,28,2,0,42,ABEJA,,,,
7/11/2020,18,29,2,0,42,ABEJA,,,,
7/11/2020,18,29,1,0,42,ABEJA,,,,
7/11/2020,18,30,1,0,42,ABEJA,,,,
7/11/2020,18,32,1,0,42,ABEJA,,,,
7/11/2020,18,32,1,0,42,ABEJA,,,,
7/11/2020,18,34,1,0,42,ABEJA,,,,
7/11/2020,18,34,1,0,42,ABEJA,,,,
7/11/2020,18,39,1,0,42,ABEJA,,,,
7/11/2020,18,40,1,0,42,ABEJA,,,,
7/11/2020,18,40,3,0,42,ABEJA,,,,
7/11/2020,18,41,1,0,42,ABEJA,,,,
7/11/2020,18,41,1,0,42,ABEJA,,,,
7/11/2020,18,43,1,0,42,ABEJA,,,,
7/11/2020,18,44,1,0,42,ABEJA,,,,
7/11/2020,18,45,1,0,42,ABEJA,,,,
7/11/2020,18,45,1,0,42,ABEJA,,,,
7/11/2020,18,46,1,0,42,ABEJA,,,,
7/11/2020,18,47,1,0,42,ABEJA,,,,
7/11/2020,18,47,1,0,42,ABEJA,,,,
7/11/2020,18,48,1,0,42,ABEJA,,,,
7/11/2020,18,48,1,0,42,ABEJA,,,,
7/11/2020,18,49,1,0,42,ABEJA,,,,
7/11/2020,18,49,2,0,42,ABEJA,,,,
7/11/2020,18,50,1,0,42,ABEJA,,,,
7/11/2020,18,51,1,0,41,ABEJA,,,,
7/11/2020,18,52,2,0,41,ABEJA,,,,
7/11/2020,18,52,2,0,41,ABEJA,,,,
7/11/2020,18,53,1,0,41,ABEJA,,,,
7/11/2020,18,56,1,0,41,ABEJA,,,,
7/11/2020,18,59,1,0,41,ABEJA,,,,
7/11/2020,19,0,1,0,41,ABEJA,,,,
7/11/2020,19,0,1,0,41,ABEJA,,,,
7/11/2020,19,3,1,0,41,ABEJA,,,,
7/11/2020,19,3,1,0,41,ABEJA,,,,
7/11/2020,19,4,1,0,41,ABEJA,,,,
7/11/2020,19,5,1,0,41,ABEJA,,,,
7/11/2020,19,12,1,0,40,ABEJA,,,,
7/11/2020,19,13,1,0,40,ABEJA,,,,
7/11/2020,19,13,1,0,40,ABEJA,,,,
7/11/2020,19,19,1,0,38,ABEJA,,,,
7/11/2020,19,19,1,0,38,ABEJA,,,,
7/11/2020,19,20,1,0,38,ABEJA,,,,
7/11/2020,19,20,1,0,38,ABEJA,,,,
7/11/2020,19,21,1,0,38,ABEJA,,,,
7/11/2020,19,21,1,0,38,ABEJA,,,,
7/11/2020,19,22,1,0,37,ABEJA,,,,
7/11/2020,19,22,1,0,37,ABEJA,,,,
7/11/2020,19,27,1,0,36,ABEJA,,,,
7/11/2020,19,27,1,0,36,ABEJA,,,,
8/11/2020,7,56,0,1,18,ABEJA,,,,
8/11/2020,7,57,0,1,18,ABEJA,,,,
8/11/2020,7,58,0,1,18,ABEJA,,,,
8/11/2020,7,58,0,1,18,ABEJA,,,,
8/11/2020,8,0,1,0,18,ABEJA,,,,
8/11/2020,8,1,1,0,18,ABEJA,,,,
8/11/2020,8,3,0,1,18,MOSCA,,,,
8/11/2020,8,7,0,1,19,MOSCA,,,,
8/11/2020,8,7,0,1,19,MOSCA,,,,
8/11/2020,8,8,0,1,19,MOSCA,,,,
8/11/2020,8,9,0,1,19,MOSCA,,,,
8/11/2020,8,10,0,1,19,MOSCA,,,,
8/11/2020,8,10,0,1,19,MOSCA,,,,
8/11/2020,8,11,0,1,19,MOSCA,,,,
8/11/2020,8,31,0,1,22,MOSCA,,,,
8/11/2020,9,8,1,0,26,ABEJA,,,,
8/11/2020,9,17,1,0,26,ABEJA,,,,
8/11/2020,9,18,1,0,26,ABEJA,,,,
8/11/2020,9,18,1,0,26,ABEJA,,,,
8/11/2020,9,19,1,0,26,ABEJA,,,,
8/11/2020,9,19,1,0,26,ABEJA,,,,
8/11/2020,9,20,2,0,26,ABEJA,,,,
8/11/2020,9,20,1,0,26,ABEJA,,,,
8/11/2020,9,21,1,0,27,ABEJA,,,,
8/11/2020,9,21,2,0,27,ABEJA,,,,
8/11/2020,9,23,1,0,27,ABEJA,,,,
8/11/2020,9,23,1,0,27,ABEJA,,,,
8/11/2020,9,27,1,0,27,ABEJA,,,,
8/11/2020,9,27,1,0,27,ABEJA,,,,
8/11/2020,9,31,1,0,28,ABEJA,,,,
8/11/2020,9,42,1,0,29,ABEJA,,,,
8/11/2020,9,43,1,0,29,ABEJA,,,,
8/11/2020,9,43,2,0,29,ABEJA,,,,
8/11/2020,9,44,1,0,29,ABEJA,,,,
8/11/2020,9,46,1,0,29,ABEJA,,,,
8/11/2020,9,46,1,0,29,ABEJA,,,,
8/11/2020,9,47,1,0,29,ABEJA,,,,
8/11/2020,9,47,2,0,29,ABEJA,,,,
8/11/2020,9,48,2,0,29,ABEJA,,,,
8/11/2020,9,49,1,0,29,ABEJA,,,,
8/11/2020,9,51,1,0,29,ABEJA,,,,
8/11/2020,9,57,1,0,30,ABEJA,,,,
8/11/2020,9,59,1,0,30,ABEJA,,,,
8/11/2020,10,5,1,0,30,ABEJA,,,,
8/11/2020,10,13,1,0,30,ABEJA,,,,
8/11/2020,10,14,1,0,30,ABEJA,,,,
8/11/2020,10,15,1,0,30,ABEJA,,,,
8/11/2020,10,23,1,0,31,ABEJA,,,,
8/11/2020,10,24,1,0,31,ABEJA,,,,
8/11/2020,10,37,1,0,31,ABEJA,,,,
8/11/2020,10,43,1,0,33,ABEJA,,,,
8/11/2020,10,44,2,0,33,ABEJA,,,,
8/11/2020,10,46,1,0,33,ABEJA,,,,
8/11/2020,10,46,1,0,33,ABEJA,,,,
8/11/2020,10,50,1,0,33,ABEJA,,,,
8/11/2020,10,50,1,0,33,ABEJA,,,,
8/11/2020,10,51,2,0,33,ABEJA,,,,
8/11/2020,10,51,1,0,33,ABEJA,,,,
8/11/2020,10,52,1,0,33,ABEJA,,,,
8/11/2020,10,52,1,0,33,ABEJA,,,,
8/11/2020,10,55,1,0,34,ABEJA,,,,
8/11/2020,10,56,1,0,34,ABEJA,,,,
8/11/2020,10,56,1,0,34,ABEJA,,,,
8/11/2020,10,57,2,0,34,ABEJA,,,,
8/11/2020,10,57,1,0,34,ABEJA,,,,
8/11/2020,10,58,3,0,34,ABEJA,,,,
8/11/2020,10,58,2,0,34,ABEJA,,,,
8/11/2020,11,0,1,0,34,ABEJA,,,,
8/11/2020,11,0,1,0,34,ABEJA,,,,
8/11/2020,11,2,1,0,34,ABEJA,,,,
8/11/2020,11,3,1,0,34,ABEJA,,,,
8/11/2020,11,3,1,0,34,ABEJA,,,,
8/11/2020,11,5,1,0,34,ABEJA,,,,
8/11/2020,11,12,1,0,35,ABEJA,,,,
8/11/2020,11,13,2,0,35,ABEJA,,,,
8/11/2020,11,13,2,0,35,ABEJA,,,,
8/11/2020,11,14,2,0,35,ABEJA,,,,
8/11/2020,11,14,2,0,35,ABEJA,,,,
8/11/2020,11,15,2,0,35,ABEJA,,,,
8/11/2020,11,17,1,0,35,ABEJA,,,,
8/11/2020,11,21,1,0,35,ABEJA,,,,
8/11/2020,11,27,1,0,35,ABEJA,,,,
8/11/2020,11,27,1,0,35,ABEJA,,,,
8/11/2020,11,28,1,0,35,ABEJA,,,,
8/11/2020,11,28,1,0,35,ABEJA,,,,
8/11/2020,11,29,1,0,35,ABEJA,,,,
8/11/2020,11,30,1,0,35,ABEJA,,,,
8/11/2020,11,30,1,0,35,ABEJA,,,,
8/11/2020,11,31,1,0,35,ABEJA,,,,
8/11/2020,11,31,1,0,35,ABEJA,,,,
8/11/2020,11,32,1,0,35,ABEJA,,,,
8/11/2020,11,32,1,0,35,ABEJA,,,,
8/11/2020,11,33,1,0,35,ABEJA,,,,
8/11/2020,11,34,1,0,35,ABEJA,,,,
8/11/2020,11,37,1,0,35,ABEJA,,,,
8/11/2020,11,40,2,0,35,ABEJA,,,,
8/11/2020,11,41,2,0,35,ABEJA,,,,
8/11/2020,11,42,1,0,36,ABEJA,,,,
8/11/2020,11,45,1,0,36,ABEJA,,,,
8/11/2020,11,47,1,0,36,ABEJA,,,,
8/11/2020,11,49,1,0,36,ABEJA,,,,
8/11/2020,11,50,1,0,36,ABEJA,,,,
8/11/2020,11,52,1,0,36,ABEJA,,,,
8/11/2020,11,53,1,0,36,ABEJA,,,,
8/11/2020,11,53,1,0,36,ABEJA,,,,
8/11/2020,11,54,2,0,36,ABEJA,,,,
8/11/2020,11,54,2,0,36,ABEJA,,,,
8/11/2020,11,55,1,0,36,ABEJA,,,,
8/11/2020,11,56,1,0,36,ABEJA,,,,
8/11/2020,11,57,1,0,36,ABEJA,,,,
8/11/2020,11,57,1,0,36,ABEJA,,,,
8/11/2020,11,58,1,0,36,ABEJA,,,,
8/11/2020,11,58,1,0,36,ABEJA,,,,
8/11/2020,11,59,1,0,36,ABEJA,,,,
8/11/2020,11,59,1,0,36,ABEJA,,,,
8/11/2020,12,7,1,0,37,ABEJA,,,,
8/11/2020,11,8,1,0,37,ABEJA,,,,
8/11/2020,12,9,1,0,37,ABEJA,,,,
8/11/2020,12,11,1,0,37,ABEJA,,,,
8/11/2020,12,15,1,0,37,ABEJA,,,,
8/11/2020,12,16,1,0,37,ABEJA,,,,
8/11/2020,12,17,1,0,37,ABEJA,,,,
8/11/2020,12,18,1,0,37,ABEJA,,,,
8/11/2020,12,18,2,0,37,ABEJA,,,,
8/11/2020,12,19,2,0,37,ABEJA,,,,
8/11/2020,12,19,1,0,37,ABEJA,,,,
8/11/2020,12,20,1,0,37,ABEJA,,,,
8/11/2020,12,20,2,0,37,ABEJA,,,,
8/11/2020,12,21,1,0,37,ABEJA,,,,
8/11/2020,12,21,1,0,37,ABEJA,,,,
8/11/2020,12,22,1,0,37,ABEJA,,,,
8/11/2020,12,24,1,0,37,ABEJA,,,,
8/11/2020,12,25,1,0,37,ABEJA,,,,
8/11/2020,12,25,1,0,37,ABEJA,,,,
8/11/2020,12,26,1,0,37,ABEJA,,,,
8/11/2020,12,26,1,0,38,ABEJA,,,,
8/11/2020,12,27,1,0,38,ABEJA,,,,
8/11/2020,12,28,1,0,38,ABEJA,,,,
8/11/2020,12,33,1,0,38,ABEJA,,,,
8/11/2020,12,34,1,0,38,ABEJA,,,,
8/11/2020,12,35,2,0,38,ABEJA,,,,
8/11/2020,12,35,1,0,38,ABEJA,,,,
8/11/2020,12,36,1,0,38,ABEJA,,,,
8/11/2020,12,36,2,0,38,ABEJA,,,,
8/11/2020,12,39,1,0,38,ABEJA,,,,
8/11/2020,12,41,1,0,38,ABEJA,,,,
8/11/2020,12,44,1,0,38,ABEJA,,,,
8/11/2020,12,44,2,0,38,ABEJA,,,,
8/11/2020,12,45,1,0,38,ABEJA,,,,
8/11/2020,12,46,1,0,38,ABEJA,,,,
8/11/2020,12,51,1,0,38,ABEJA,,,,
8/11/2020,12,51,1,0,38,ABEJA,,,,
8/11/2020,12,53,1,0,38,ABEJA,,,,
8/11/2020,12,54,1,0,38,ABEJA,,,,
8/11/2020,12,55,2,0,38,ABEJA,,,,
8/11/2020,12,55,2,0,38,ABEJA,,,,
8/11/2020,12,56,2,0,38,ABEJA,,,,
8/11/2020,12,56,1,0,38,ABEJA,,,,
8/11/2020,12,57,1,0,39,ABEJA,,,,
8/11/2020,12,57,2,0,39,ABEJA,,,,
8/11/2020,12,58,1,0,39,ABEJA,,,,
8/11/2020,12,59,1,0,39,ABEJA,,,,
8/11/2020,12,59,1,0,39,ABEJA,,,,
8/11/2020,13,0,1,0,39,ABEJA,,,,
8/11/2020,13,1,1,0,39,ABEJA,,,,
8/11/2020,13,3,1,0,39,ABEJA,,,,
8/11/2020,13,3,2,0,39,ABEJA,,,,
8/11/2020,13,4,1,0,39,ABEJA,,,,
8/11/2020,13,4,1,0,39,ABEJA,,,,
8/11/2020,13,5,1,0,39,ABEJA,,,,
8/11/2020,13,5,1,0,39,ABEJA,,,,
8/11/2020,13,10,1,0,39,ABEJA,,,,
8/11/2020,13,12,1,0,39,ABEJA,,,,
8/11/2020,13,14,1,0,39,ABEJA,,,,
8/11/2020,13,15,1,0,39,ABEJA,,,,
8/11/2020,13,15,1,0,39,ABEJA,,,,
8/11/2020,13,17,1,0,39,ABEJA,,,,
8/11/2020,13,18,1,0,39,ABEJA,,,,
8/11/2020,13,18,1,0,39,ABEJA,,,,
8/11/2020,13,23,2,0,39,ABEJA,,,,
8/11/2020,13,24,2,0,39,ABEJA,,,,
8/11/2020,13,24,1,0,39,ABEJA,,,,
8/11/2020,13,26,1,0,39,ABEJA,,,,
8/11/2020,13,28,1,0,39,ABEJA,,,,
8/11/2020,13,28,1,0,39,ABEJA,,,,
8/11/2020,13,29,1,0,39,ABEJA,,,,
8/11/2020,13,30,2,0,39,ABEJA,,,,
8/11/2020,13,30,1,0,39,ABEJA,,,,
8/11/2020,13,39,1,0,39,ABEJA,,,,
8/11/2020,13,39,1,0,39,ABEJA,,,,
8/11/2020,13,40,1,0,39,ABEJA,,,,
8/11/2020,13,40,1,0,39,ABEJA,,,,
8/11/2020,13,44,1,0,39,ABEJA,,,,
8/11/2020,13,45,1,0,39,ABEJA,,,,
8/11/2020,13,45,1,0,39,ABEJA,,,,
8/11/2020,13,46,1,0,39,ABEJA,,,,
8/11/2020,13,51,1,0,39,ABEJA,,,,
8/11/2020,13,53,1,0,39,ABEJA,,,,
8/11/2020,13,53,1,0,39,ABEJA,,,,
8/11/2020,14,1,1,0,39,ABEJA,,,,
8/11/2020,14,2,1,0,40,ABEJA,,,,
8/11/2020,14,2,1,0,40,ABEJA,,,,
8/11/2020,14,4,1,0,40,ABEJA,,,,
8/11/2020,14,4,1,0,40,ABEJA,,,,
8/11/2020,14,5,1,0,40,ABEJA,,,,
8/11/2020,14,6,1,0,40,ABEJA,,,,
8/11/2020,14,6,1,0,40,ABEJA,,,,
8/11/2020,14,8,1,0,40,ABEJA,,,,
8/11/2020,14,9,1,0,40,ABEJA,,,,
8/11/2020,14,9,1,0,40,ABEJA,,,,
8/11/2020,14,10,1,0,40,ABEJA,,,,
8/11/2020,14,11,1,0,40,ABEJA,,,,
8/11/2020,14,14,1,0,40,ABEJA,,,,
8/11/2020,14,19,1,0,40,ABEJA,,,,
8/11/2020,14,19,1,0,40,ABEJA,,,,
8/11/2020,14,20,1,0,40,ABEJA,,,,
8/11/2020,14,23,1,0,40,ABEJA,,,,
8/11/2020,14,24,1,0,40,ABEJA,,,,
8/11/2020,14,24,2,0,40,ABEJA,,,,
8/11/2020,14,25,1,0,40,ABEJA,,,,
8/11/2020,14,26,1,0,40,ABEJA,,,,
8/11/2020,14,31,1,0,40,ABEJA,,,,
8/11/2020,14,32,1,0,40,ABEJA,,,,
8/11/2020,14,33,1,0,40,ABEJA,,,,
8/11/2020,14,33,2,0,40,ABEJA,,,,
8/11/2020,14,34,2,0,40,ABEJA,,,,
8/11/2020,14,34,2,0,40,ABEJA,,,,
8/11/2020,14,35,2,0,40,ABEJA,,,,
8/11/2020,14,35,2,0,40,ABEJA,,,,
8/11/2020,14,36,1,0,40,ABEJA,,,,
8/11/2020,14,36,3,0,40,ABEJA,,,,
8/11/2020,14,37,2,0,40,ABEJA,,,,
8/11/2020,14,39,1,0,40,ABEJA,,,,
8/11/2020,14,47,1,0,39,ABEJA,,,,
8/11/2020,14,47,1,0,39,ABEJA,,,,
8/11/2020,14,48,2,0,39,ABEJA,,,,
8/11/2020,14,48,2,0,39,ABEJA,,,,
8/11/2020,14,49,1,0,39,ABEJA,,,,
8/11/2020,14,49,1,0,39,ABEJA,,,,
8/11/2020,14,50,1,0,39,ABEJA,,,,
8/11/2020,14,54,1,0,39,ABEJA,,,,
8/11/2020,14,54,1,0,39,ABEJA,,,,
8/11/2020,14,57,1,0,39,ABEJA,,,,
8/11/2020,14,57,1,0,40,ABEJA,,,,
8/11/2020,14,58,1,0,40,ABEJA,,,,
8/11/2020,15,1,1,0,40,ABEJA,,,,
8/11/2020,15,2,1,0,40,ABEJA,,,,
8/11/2020,15,2,1,0,40,ABEJA,,,,
8/11/2020,15,3,1,0,40,ABEJA,,,,
8/11/2020,15,3,2,0,40,ABEJA,,,,
8/11/2020,15,4,1,0,40,ABEJA,,,,
8/11/2020,15,4,1,0,40,ABEJA,,,,
8/11/2020,15,5,1,0,40,ABEJA,,,,
8/11/2020,15,5,2,0,40,ABEJA,,,,
8/11/2020,15,6,1,0,40,ABEJA,,,,
8/11/2020,15,12,2,0,40,ABEJA,,,,
8/11/2020,15,13,1,0,40,ABEJA,,,,
8/11/2020,15,13,1,0,40,ABEJA,,,,
8/11/2020,15,15,1,0,40,ABEJA,,,,
8/11/2020,15,16,1,0,40,ABEJA,,,,
8/11/2020,15,16,1,0,40,ABEJA,,,,
8/11/2020,15,17,1,0,40,ABEJA,,,,
8/11/2020,15,23,1,0,40,ABEJA,,,,
8/11/2020,15,24,1,0,40,ABEJA,,,,
8/11/2020,15,27,1,0,40,ABEJA,,,,
8/11/2020,15,28,2,0,40,ABEJA,,,,
8/11/2020,15,29,2,0,40,ABEJA,,,,
8/11/2020,15,29,2,0,40,ABEJA,,,,
8/11/2020,15,30,1,0,40,ABEJA,,,,
8/11/2020,15,30,1,0,40,ABEJA,,,,
8/11/2020,15,31,2,0,40,ABEJA,,,,
8/11/2020,15,31,1,0,40,ABEJA,,,,
8/11/2020,15,32,1,0,40,ABEJA,,,,
8/11/2020,15,33,1,0,40,ABEJA,,,,
8/11/2020,15,33,1,0,40,ABEJA,,,,
8/11/2020,15,34,1,0,40,ABEJA,,,,
8/11/2020,15,35,1,0,40,ABEJA,,,,
8/11/2020,15,36,1,0,40,ABEJA,,,,
8/11/2020,15,36,2,0,40,ABEJA,,,,
8/11/2020,15,37,1,0,40,ABEJA,,,,
8/11/2020,15,37,2,0,40,ABEJA,,,,
8/11/2020,15,38,1,0,40,ABEJA,,,,
8/11/2020,15,38,2,0,40,ABEJA,,,,
8/11/2020,15,39,1,0,40,ABEJA,,,,
8/11/2020,15,40,1,0,40,ABEJA,,,,
8/11/2020,15,42,1,0,40,ABEJA,,,,
8/11/2020,15,42,1,0,40,ABEJA,,,,
8/11/2020,15,43,1,0,40,ABEJA,,,,
8/11/2020,15,43,1,0,40,ABEJA,,,,
8/11/2020,15,44,1,0,40,ABEJA,,,,
8/11/2020,15,44,2,0,40,ABEJA,,,,
8/11/2020,15,45,1,0,40,ABEJA,,,,
8/11/2020,15,46,1,0,40,ABEJA,,,,
8/11/2020,15,46,1,0,40,ABEJA,,,,
8/11/2020,15,47,1,0,40,ABEJA,,,,
8/11/2020,15,47,1,0,40,ABEJA,,,,
8/11/2020,15,48,1,0,40,ABEJA,,,,
8/11/2020,15,48,1,0,40,ABEJA,,,,
8/11/2020,15,54,1,0,40,ABEJA,,,,
8/11/2020,15,54,1,0,40,ABEJA,,,,
8/11/2020,15,56,1,0,40,ABEJA,,,,
8/11/2020,15,57,1,0,40,ABEJA,,,,
8/11/2020,16,5,1,0,39,ABEJA,,,,
8/11/2020,16,6,1,0,39,ABEJA,,,,
8/11/2020,16,7,1,0,39,ABEJA,,,,
8/11/2020,16,7,1,0,39,ABEJA,,,,
8/11/2020,16,8,2,0,39,ABEJA,,,,
8/11/2020,16,8,1,0,39,ABEJA,,,,
8/11/2020,16,9,1,0,39,ABEJA,,,,
8/11/2020,16,10,1,0,39,ABEJA,,,,
8/11/2020,16,11,1,0,39,ABEJA,,,,
8/11/2020,16,14,1,0,39,ABEJA,,,,
8/11/2020,16,14,1,0,39,ABEJA,,,,
8/11/2020,16,16,1,0,39,ABEJA,,,,
8/11/2020,16,21,1,0,38,ABEJA,,,,
8/11/2020,16,22,2,0,38,ABEJA,,,,
8/11/2020,16,22,2,0,38,ABEJA,,,,
8/11/2020,16,23,1,0,38,ABEJA,,,,
8/11/2020,16,29,1,0,38,ABEJA,,,,
8/11/2020,16,30,1,0,38,ABEJA,,,,
8/11/2020,16,30,1,0,38,ABEJA,,,,
8/11/2020,16,31,1,0,38,ABEJA,,,,
8/11/2020,16,31,1,0,38,ABEJA,,,,
8/11/2020,16,32,1,0,38,ABEJA,,,,
8/11/2020,16,32,1,0,38,ABEJA,,,,
8/11/2020,16,33,1,0,38,ABEJA,,,,
8/11/2020,16,33,1,0,38,ABEJA,,,,
8/11/2020,16,34,1,0,38,ABEJA,,,,
8/11/2020,16,34,2,0,38,ABEJA,,,,
8/11/2020,16,38,1,0,39,ABEJA,,,,
8/11/2020,16,39,1,0,39,ABEJA,,,,
8/11/2020,16,39,1,0,39,ABEJA,,,,
8/11/2020,16,40,1,0,39,ABEJA,,,,
8/11/2020,16,42,1,0,39,ABEJA,,,,
8/11/2020,16,42,1,0,39,ABEJA,,,,
8/11/2020,16,43,1,0,39,ABEJA,,,,
8/11/2020,16,44,2,0,39,ABEJA,,,,
8/11/2020,16,44,2,0,39,ABEJA,,,,
8/11/2020,16,45,2,0,39,ABEJA,,,,
8/11/2020,16,45,1,0,39,ABEJA,,,,
8/11/2020,16,46,1,0,39,ABEJA,,,,
8/11/2020,16,46,2,0,39,ABEJA,,,,
8/11/2020,16,47,1,0,39,ABEJA,,,,
8/11/2020,16,48,2,0,39,ABEJA,,,,
8/11/2020,16,48,1,0,39,ABEJA,,,,
8/11/2020,16,49,2,0,39,ABEJA,,,,
8/11/2020,16,49,1,0,39,ABEJA,,,,
8/11/2020,16,56,1,0,39,ABEJA,,,,
8/11/2020,16,57,1,0,39,ABEJA,,,,
8/11/2020,16,57,1,0,39,ABEJA,,,,
8/11/2020,17,1,1,0,38,ABEJA,,,,
8/11/2020,17,3,1,0,38,ABEJA,,,,
8/11/2020,17,4,1,0,38,ABEJA,,,,
8/11/2020,17,4,2,0,38,ABEJA,,,,
8/11/2020,17,5,1,0,38,ABEJA,,,,
8/11/2020,17,6,1,0,38,ABEJA,,,,
8/11/2020,17,6,1,0,38,ABEJA,,,,
8/11/2020,17,7,2,0,38,ABEJA,,,,
8/11/2020,17,8,1,0,38,ABEJA,,,,
8/11/2020,17,8,1,0,38,ABEJA,,,,
8/11/2020,17,9,1,0,38,ABEJA,,,,
8/11/2020,17,10,3,0,38,ABEJA,,,,
8/11/2020,17,11,1,0,38,ABEJA,,,,
8/11/2020,17,11,1,0,38,ABEJA,,,,
8/11/2020,17,12,1,0,38,ABEJA,,,,
8/11/2020,17,16,2,0,38,ABEJA,,,,
8/11/2020,17,17,1,0,38,ABEJA,,,,
8/11/2020,17,18,1,0,38,ABEJA,,,,
8/11/2020,17,18,1,0,38,ABEJA,,,,
8/11/2020,17,19,1,0,38,ABEJA,,,,
8/11/2020,17,19,2,0,38,ABEJA,,,,
8/11/2020,17,24,1,0,38,ABEJA,,,,
8/11/2020,17,25,1,0,38,ABEJA,,,,
8/11/2020,17,25,1,0,38,ABEJA,,,,
8/11/2020,17,26,1,0,38,ABEJA,,,,
8/11/2020,17,27,1,0,38,ABEJA,,,,
8/11/2020,17,28,1,0,38,ABEJA,,,,
8/11/2020,17,28,2,0,38,ABEJA,,,,
8/11/2020,17,29,2,0,38,ABEJA,,,,
8/11/2020,17,29,3,0,38,ABEJA,,,,
8/11/2020,17,30,2,0,38,ABEJA,,,,
8/11/2020,17,31,1,0,38,ABEJA,,,,
8/11/2020,17,31,1,0,38,ABEJA,,,,
8/11/2020,17,34,1,0,38,ABEJA,,,,
8/11/2020,17,36,1,0,38,ABEJA,,,,
8/11/2020,17,37,2,0,38,ABEJA,,,,
8/11/2020,17,37,2,0,38,ABEJA,,,,
8/11/2020,17,38,1,0,38,ABEJA,,,,
8/11/2020,17,38,1,0,38,ABEJA,,,,
8/11/2020,17,39,1,0,38,ABEJA,,,,
8/11/2020,17,39,1,0,38,ABEJA,,,,
8/11/2020,17,41,1,0,38,ABEJA,,,,
8/11/2020,17,42,1,0,38,ABEJA,,,,
8/11/2020,17,42,1,0,38,ABEJA,,,,
8/11/2020,17,44,1,0,38,ABEJA,,,,
8/11/2020,17,45,1,0,38,ABEJA,,,,
8/11/2020,17,46,1,0,38,ABEJA,,,,
8/11/2020,17,47,1,0,38,ABEJA,,,,
8/11/2020,17,47,1,0,38,ABEJA,,,,
8/11/2020,17,48,1,0,38,ABEJA,,,,
8/11/2020,17,49,1,0,38,ABEJA,,,,
8/11/2020,17,50,1,0,37,ABEJA,,,,
8/11/2020,17,50,1,0,37,ABEJA,,,,
8/11/2020,17,52,1,0,37,ABEJA,,,,
8/11/2020,17,53,1,0,37,ABEJA,,,,
8/11/2020,17,54,1,0,37,ABEJA,,,,
8/11/2020,17,55,1,0,37,ABEJA,,,,
8/11/2020,17,57,1,0,36,ABEJA,,,,
8/11/2020,17,58,1,0,36,ABEJA,,,,
8/11/2020,17,58,1,0,36,ABEJA,,,,
8/11/2020,17,59,1,0,36,ABEJA,,,,
8/11/2020,17,59,1,0,36,ABEJA,,,,
8/11/2020,18,0,1,0,36,ABEJA,,,,
8/11/2020,18,2,2,0,36,ABEJA,,,,
8/11/2020,18,6,1,0,35,ABEJA,,,,
8/11/2020,18,7,1,0,35,ABEJA,,,,
8/11/2020,18,7,1,0,35,ABEJA,,,,
8/11/2020,18,9,1,0,35,ABEJA,,,,
8/11/2020,18,12,1,0,35,ABEJA,,,,
8/11/2020,18,12,1,0,35,ABEJA,,,,
8/11/2020,18,13,1,0,35,ABEJA,,,,
8/11/2020,18,13,1,0,35,ABEJA,,,,
8/11/2020,18,14,1,0,35,ABEJA,,,,
8/11/2020,18,14,2,0,35,ABEJA,,,,
8/11/2020,18,15,2,0,35,ABEJA,,,,
8/11/2020,18,15,1,0,35,ABEJA,,,,
8/11/2020,18,16,2,0,35,ABEJA,,,,
8/11/2020,18,18,1,0,35,ABEJA,,,,
8/11/2020,18,23,1,0,36,ABEJA,,,,
8/11/2020,18,23,1,0,36,ABEJA,,,,
8/11/2020,18,24,1,0,36,ABEJA,,,,
8/11/2020,18,25,1,0,36,ABEJA,,,,
8/11/2020,18,25,2,0,36,ABEJA,,,,
8/11/2020,18,26,1,0,36,ABEJA,,,,
8/11/2020,18,27,1,0,37,ABEJA,,,,
8/11/2020,18,28,1,0,37,ABEJA,,,,
8/11/2020,18,29,1,0,37,ABEJA,,,,
8/11/2020,18,30,1,0,37,ABEJA,,,,
8/11/2020,18,31,2,0,37,ABEJA,,,,
8/11/2020,18,34,1,0,37,ABEJA,,,,
8/11/2020,18,37,1,0,37,ABEJA,,,,
8/11/2020,18,39,1,0,37,ABEJA,,,,
8/11/2020,18,41,1,0,37,ABEJA,,,,
8/11/2020,18,42,1,0,36,ABEJA,,,,
8/11/2020,18,42,1,0,36,ABEJA,,,,
8/11/2020,18,43,1,0,36,ABEJA,,,,
